"x1","x2","x3","x4","x5"
-1.133862931245,16.7589232232277,0.970953171884549,-0.35144309337279,3378
1.03058007967185,6.45273464570972,0.980274794091483,0.454253252120714,3217
0.956521085252354,7.23844464126716,0.968298740307924,-1.46024870391262,1909
-1.83877122014565,16.5935931441712,0.975074844627271,0.709613271224519,3553
-0.257791061720546,10.4467024812173,0.97127071233277,-0.382936772637302,3174
0.723152671615581,10.0751640016909,0.95087359952934,0.253650779265709,2491
1.43260491973756,7.27432899782906,0.92341254232992,1.1134870164519,3104
-0.207830484676986,11.0026947174653,0.969715649132464,0.197054029077892,2990
0.464739804516587,9.75440415445457,0.963293122500976,-1.11160565517736,1886
-0.25596387918209,11.0838658930773,0.975431459122836,-0.695667641659899,2522
-1.98822678966778,18.0282474281,0.939606656708331,-0.378293871921096,2165
-0.94423098056601,13.7585155324548,0.973944174104224,-0.109620742390297,3265
-1.96898394383201,21.6014320206585,0.948387091633902,1.0558479157393,2794
-0.251015468483555,10.5586399685061,0.966077563877883,0.787993235950973,3630
3.36105783225495,4.67703438112054,0.967293749989781,-0.661191252210709,2276
-2.05048493732903,20.1949769830418,0.981223973100796,-1.02273283940863,3703
0.991260994452488,8.4590333550937,0.948387091633902,-1.68742965941296,2342
-0.575639262303296,9.38631125520331,0.972926943169537,0.676178562983336,4661
-0.831706062194852,13.1549315542546,0.933475996063117,0.055352788573345,2136
-0.942421058496085,7.971156018881,0.95699886188414,-0.40826186409829,3275
0.9342632624632,7.90044338032284,0.964976009019453,-0.588444351599437,2499
0.530542755883145,13.1759798690909,0.974261285527023,0.144400071283487,2864
-1.01793595733246,11.9604723165898,0.933610967109611,0.868595062647935,3046
0.885640377777443,11.144955831652,0.980713577241387,-0.0804776994990592,2090
0.18900216975514,7.35658098063356,0.959151897237493,0.30130169331688,3915
-0.915028797484318,14.5221586861182,0.972647142712893,2.46824166985258,4013
0.53175153863711,6.81794185497236,0.948403531822693,-1.34371354031445,2446
0.0226798683494901,13.3938099012753,0.964902798537504,0.517078258684639,3914
-0.421061447874355,11.5545569667104,0.97343474189201,-0.238035987797489,3002
-0.975710819000185,8.8168386966424,0.958453531364792,-1.09338994972375,2990
1.92054728904468,9.02917930514104,0.976299268001039,0.58088216548738,1872
0.12890098413927,7.34922067782595,0.969584283440527,0.372091665735214,4039
-0.338760273116752,9.85011832332876,0.959381804668997,-0.832655993852721,2788
1.30700682148504,12.9546814308069,0.98716783831943,0.344143567599611,2632
1.11063073521942,9.62627664860297,0.969993081701342,-0.946927272615404,2404
1.15682224585512,8.05424579181172,0.968526705015916,-0.577085693271617,2958
-0.862431735632125,9.38631125520331,0.972558169695618,0.0391985809191592,3679
1.24848979627201,15.3241019543027,0.97733903706825,1.27275997001317,2172
0.278725053623445,8.229789761453,0.958732973615184,0.621281769369021,3953
-0.0164713840623727,11.0928587654681,0.976504194264569,2.63651578693564,5587
0.0376619061083553,12.4325985340173,0.979433300871993,-1.51608484748774,2401
0.171681350295586,9.50556374980155,0.939626361852944,1.10015310198206,3080
1.57300769004242,8.07079109617684,0.975280585823216,0.844983097450873,3020
-0.28734024339958,12.9793632506093,0.96572054715868,0.823009333525623,2796
-1.72197070747012,13.6925713955015,0.954887452717859,0.0752922426890544,2661
-0.533683635669274,13.0378837556733,0.983945977645183,-0.60192634942462,3693
0.325722080195758,10.0607864204662,0.964338502240153,0.651956904817697,2977
0.739397483787307,10.6961492898751,0.979545349922217,0.0573023578917515,2263
1.61784367840901,7.1773300936774,0.945407136619616,0.500757377983147,2733
-0.0509483037469695,8.02216964642623,0.972647142712893,0.128585423109371,3975
-0.893914556227946,12.9862030370839,0.935839643719569,-0.241334528035182,2341
0.832760713240975,8.47608027163076,0.968249255392717,1.54144545225016,3284
-0.0814367598255566,11.783515511303,0.957455175015127,0.0747161948165604,3479
0.124221626945658,8.63697308984621,0.967527094301164,-0.475443451037253,3123
0.585946261461288,8.30729683728269,0.921600732528857,0.0384921733827025,2924
-0.00699892368714045,9.62648815236005,0.95714290653657,0.43323755637536,3675
-0.820226531484911,12.4668152564482,0.975029021417297,-0.220631021804929,3512
0.181502190622143,5.58844214288087,0.964362777335199,0.938954249912109,4750
-0.609286950620049,7.39353893349581,0.952974926750108,0.108863221889339,4352
1.41753090013179,9.33004913381036,0.980121295214622,0.533065291745086,3043
0.97229842989037,9.62280071201346,0.963546602538096,-1.49016017111864,2514
-0.552712728317457,8.99658603432306,0.986943826436538,-0.458821823839665,3841
-0.125826380978237,9.14463792460985,0.941475085953124,1.18244010296116,4143
-0.97964941078866,8.83840628997975,0.940603656979472,0.917365180902357,3738
0.393815233495724,11.9816009906909,0.976570431215655,-0.298312101933889,2806
0.242664940926087,10.6251232729117,0.941214650328829,-1.25181795403834,2269
-1.93260606544673,14.7239042558112,0.957233932822544,-0.0251881907280906,2973
-0.0314698272529479,13.2649404111711,0.973280136721971,0.0370101442397124,2598
-1.53893657743488,17.1634931874049,0.961821633659722,1.09712357314658,4101
-1.50729478689595,16.5079465574979,0.906002034329149,0.562521360310003,2054
-0.929761911113046,9.8261839577091,0.961560619365649,0.00395688219684373,3286
-0.0995731908347038,15.4700654717306,0.950421159297173,-0.891092522437676,2066
1.25862991110283,9.3761547106182,0.968571522366248,1.17007923778142,3242
1.47430717944017,7.06551225675832,0.9716746207731,0.221965506813135,2872
-0.488878740503818,8.31314710979379,0.969732160893163,0.302568432286026,3153
1.38448763241106,12.4204637590272,0.964731991163187,-0.377667273887234,2103
-1.4448827451165,16.7431449438033,0.956090339790592,2.21818838440261,3505
-0.388072564893665,11.5861531298501,0.95449283722432,0.7000812035038,3675
0.108982534009346,11.3555039076848,0.963829699995429,1.4886642075874,3405
-1.15414227852176,11.8905918349613,0.987300371816728,0.587304948112796,5085
0.870457697594227,7.03009128049565,0.983451158914426,-0.329545541705097,3225
0.644531624712027,9.07689442770513,0.977083149603863,0.0953958702881487,2837
-0.338637798558672,8.22551086966016,0.974959834370307,0.835858334883425,4065
0.73163723956555,8.57023181326367,0.944122186224732,0.108863221889339,1989
1.16926648222963,9.74392741208465,0.954463417587611,0.937387615480408,3914
-0.0103174830510025,17.0686313530244,0.987823785242583,0.180333702283913,2870
-1.34936180902138,14.9275438385875,0.977943594167981,-0.220101738012524,2531
3.40334341702584,4.93277309897185,0.978914757883195,1.62208264880624,3622
-1.08976488455615,17.7083150866374,0.953460281360196,0.580393564685096,2586
1.96564432220727,5.57068759071996,0.946230748232343,1.88819114536691,3249
-0.804113249207647,7.72842010968086,0.929566848833535,-0.562809685614415,3351
0.728548899952408,9.83689996454576,0.973823526670449,0.364944375972203,2532
-0.154753666803821,6.54939746263506,0.967141578365009,-0.74642761145973,3330
1.88381949591174,5.33487745876381,0.986619093432724,-1.84150408996038,2066
-1.66997361562323,9.20570056691409,0.928974502397146,-0.0251135375236246,3613
-1.49859840744141,14.2010938873159,0.931069874871217,0.538564283456867,2901
0.0300174116927784,13.8090825793857,0.987071769844203,-0.75575961530447,2646
-2.20806705921773,11.9857318659593,0.966077563877883,1.0373092301817,5591
0.0650242133663594,8.47674256938315,0.978910005102857,0.110171849527509,3728
1.41951029272873,10.6961492898751,0.975081457157469,-0.232307567482375,2666
0.631591395088569,12.4396951574519,0.984259338934582,-1.07928478876679,2570
0.540451527295767,8.90854956667883,0.962009931895797,-1.81622080521983,1741
0.849783676418601,5.77054592340161,0.969905155470464,-2.49169449177259,3215
-0.696207804333818,12.58824487783,0.96179463273218,0.431541092800844,3126
-0.0296901315808351,7.72762079473076,0.920036207941542,0.693324830312858,2764
0.526386505333098,12.5609223810698,0.974878676096868,-0.823809280024723,2983
