"x1","x2","x3","x4","x5"
-1.133862931245,NA,0.970953171884549,-0.35144309337279,NA
1.03058007967185,NA,0.980274794091483,NA,3217
0.956521085252354,7.23844464126716,NA,NA,1909
-1.83877122014565,NA,0.975074844627271,NA,3553
-0.257791061720546,10.4467024812173,NA,-0.382936772637302,3174
0.723152671615581,10.0751640016909,0.95087359952934,0.253650779265709,2491
1.43260491973756,7.27432899782906,NA,1.1134870164519,3104
-0.207830484676986,NA,NA,NA,2990
0.464739804516587,9.75440415445457,0.963293122500976,NA,1886
-0.25596387918209,11.0838658930773,0.975431459122836,-0.695667641659899,2522
-1.98822678966778,NA,0.939606656708331,NA,NA
-0.94423098056601,13.7585155324548,0.973944174104224,-0.109620742390297,3265
-1.96898394383201,21.6014320206585,0.948387091633902,1.0558479157393,2794
-0.251015468483555,10.5586399685061,0.966077563877883,0.787993235950973,3630
3.36105783225495,4.67703438112054,0.967293749989781,-0.661191252210709,2276
-2.05048493732903,NA,0.981223973100796,-1.02273283940863,NA
0.991260994452488,8.4590333550937,NA,NA,2342
-0.575639262303296,NA,NA,0.676178562983336,NA
-0.831706062194852,13.1549315542546,0.933475996063117,0.055352788573345,2136
-0.942421058496085,7.971156018881,NA,-0.40826186409829,NA
0.9342632624632,7.90044338032284,0.964976009019453,-0.588444351599437,NA
0.530542755883145,13.1759798690909,0.974261285527023,NA,2864
-1.01793595733246,NA,0.933610967109611,NA,3046
0.885640377777443,11.144955831652,0.980713577241387,-0.0804776994990592,NA
0.18900216975514,7.35658098063356,NA,0.30130169331688,NA
-0.915028797484318,14.5221586861182,0.972647142712893,2.46824166985258,4013
0.53175153863711,NA,0.948403531822693,NA,2446
0.0226798683494901,13.3938099012753,0.964902798537504,NA,NA
-0.421061447874355,11.5545569667104,NA,NA,3002
-0.975710819000185,8.8168386966424,0.958453531364792,-1.09338994972375,2990
1.92054728904468,9.02917930514104,NA,0.58088216548738,NA
0.12890098413927,7.34922067782595,0.969584283440527,NA,4039
-0.338760273116752,9.85011832332876,0.959381804668997,-0.832655993852721,2788
1.30700682148504,12.9546814308069,0.98716783831943,NA,2632
1.11063073521942,9.62627664860297,NA,NA,2404
1.15682224585512,NA,0.968526705015916,-0.577085693271617,2958
-0.862431735632125,9.38631125520331,0.972558169695618,NA,3679
1.24848979627201,15.3241019543027,0.97733903706825,1.27275997001317,2172
0.278725053623445,8.229789761453,NA,NA,NA
-0.0164713840623727,11.0928587654681,0.976504194264569,2.63651578693564,NA
0.0376619061083553,NA,0.979433300871993,-1.51608484748774,2401
0.171681350295586,9.50556374980155,0.939626361852944,1.10015310198206,NA
1.57300769004242,8.07079109617684,NA,0.844983097450873,NA
-0.28734024339958,12.9793632506093,0.96572054715868,0.823009333525623,2796
-1.72197070747012,13.6925713955015,0.954887452717859,0.0752922426890544,2661
-0.533683635669274,13.0378837556733,0.983945977645183,-0.60192634942462,3693
0.325722080195758,10.0607864204662,0.964338502240153,0.651956904817697,2977
0.739397483787307,10.6961492898751,NA,NA,2263
1.61784367840901,7.1773300936774,NA,0.500757377983147,NA
-0.0509483037469695,8.02216964642623,NA,0.128585423109371,3975
-0.893914556227946,12.9862030370839,0.935839643719569,-0.241334528035182,2341
0.832760713240975,8.47608027163076,NA,NA,3284
-0.0814367598255566,11.783515511303,0.957455175015127,0.0747161948165604,NA
0.124221626945658,NA,0.967527094301164,-0.475443451037253,3123
0.585946261461288,NA,NA,0.0384921733827025,2924
-0.00699892368714045,9.62648815236005,0.95714290653657,0.43323755637536,NA
-0.820226531484911,NA,0.975029021417297,NA,NA
0.181502190622143,5.58844214288087,0.964362777335199,NA,NA
-0.609286950620049,NA,NA,0.108863221889339,NA
1.41753090013179,9.33004913381036,0.980121295214622,0.533065291745086,NA
0.97229842989037,NA,0.963546602538096,-1.49016017111864,2514
-0.552712728317457,8.99658603432306,0.986943826436538,-0.458821823839665,3841
-0.125826380978237,NA,0.941475085953124,1.18244010296116,4143
-0.97964941078866,8.83840628997975,0.940603656979472,0.917365180902357,3738
0.393815233495724,11.9816009906909,NA,-0.298312101933889,2806
0.242664940926087,10.6251232729117,0.941214650328829,NA,2269
-1.93260606544673,14.7239042558112,0.957233932822544,-0.0251881907280906,NA
-0.0314698272529479,13.2649404111711,NA,0.0370101442397124,NA
-1.53893657743488,17.1634931874049,0.961821633659722,1.09712357314658,4101
-1.50729478689595,16.5079465574979,0.906002034329149,NA,NA
-0.929761911113046,9.8261839577091,0.961560619365649,NA,3286
-0.0995731908347038,NA,0.950421159297173,-0.891092522437676,2066
1.25862991110283,9.3761547106182,0.968571522366248,1.17007923778142,3242
1.47430717944017,7.06551225675832,NA,0.221965506813135,NA
-0.488878740503818,8.31314710979379,0.969732160893163,0.302568432286026,3153
1.38448763241106,NA,0.964731991163187,-0.377667273887234,2103
-1.4448827451165,16.7431449438033,0.956090339790592,2.21818838440261,3505
-0.388072564893665,NA,0.95449283722432,0.7000812035038,NA
0.108982534009346,11.3555039076848,0.963829699995429,1.4886642075874,3405
-1.15414227852176,11.8905918349613,0.987300371816728,NA,5085
0.870457697594227,7.03009128049565,NA,-0.329545541705097,3225
0.644531624712027,9.07689442770513,0.977083149603863,0.0953958702881487,NA
-0.338637798558672,NA,NA,NA,4065
0.73163723956555,NA,0.944122186224732,NA,1989
1.16926648222963,9.74392741208465,NA,0.937387615480408,NA
-0.0103174830510025,17.0686313530244,0.987823785242583,0.180333702283913,NA
-1.34936180902138,14.9275438385875,0.977943594167981,NA,2531
3.40334341702584,NA,0.978914757883195,1.62208264880624,3622
-1.08976488455615,17.7083150866374,NA,0.580393564685096,2586
1.96564432220727,5.57068759071996,0.946230748232343,1.88819114536691,3249
-0.804113249207647,NA,NA,NA,3351
0.728548899952408,9.83689996454576,0.973823526670449,NA,2532
-0.154753666803821,6.54939746263506,0.967141578365009,NA,3330
1.88381949591174,NA,NA,NA,2066
-1.66997361562323,9.20570056691409,0.928974502397146,-0.0251135375236246,NA
-1.49859840744141,NA,NA,0.538564283456867,2901
0.0300174116927784,13.8090825793857,0.987071769844203,-0.75575961530447,NA
-2.20806705921773,NA,NA,1.0373092301817,5591
0.0650242133663594,8.47674256938315,0.978910005102857,0.110171849527509,3728
1.41951029272873,NA,0.975081457157469,-0.232307567482375,2666
0.631591395088569,NA,0.984259338934582,-1.07928478876679,2570
0.540451527295767,8.90854956667883,NA,-1.81622080521983,NA
0.849783676418601,5.77054592340161,0.969905155470464,NA,3215
-0.696207804333818,12.58824487783,NA,0.431541092800844,NA
-0.0296901315808351,7.72762079473076,NA,NA,NA
0.526386505333098,12.5609223810698,0.974878676096868,-0.823809280024723,2983
0.160632258685485,6.51503173760297,NA,0.721244642692907,2599
1.43265946662499,NA,0.972625083188308,0.848612272607396,2617
0.360373695737783,NA,0.972768084695778,NA,NA
1.05120589054749,5.70113092545315,0.907849699187059,0.545051150815746,NA
0.799826662956214,NA,NA,0.0706656704292422,3288
1.02432684760311,NA,NA,NA,3230
0.73416911405662,7.94295081801833,0.963261723983113,-0.180060185151207,2446
0.599461081143388,11.3222221072823,NA,-0.732156648143191,3749
0.866945558140985,NA,NA,NA,NA
1.13769619021705,5.78112244997999,0.967179550931184,NA,3704
1.70998393784902,10.2157915638381,0.969800157748733,0.493232792197947,2650
0.280151085667374,NA,0.971821209701864,NA,2474
-1.82944477319129,NA,0.954614500884706,1.80455120425643,4989
-0.051497755417713,10.2902226665102,0.957416838489894,0.95757005358416,3712
0.333069761566789,7.27240922248992,NA,-0.789910171810964,3020
0.0825984762497321,9.69324238878297,NA,NA,2855
-0.379346557381633,10.1710033482565,0.960580881617086,NA,NA
-0.0369245527296839,10.0943813964439,NA,-0.597952534531558,NA
-0.678408693979533,9.68089876942911,0.971448087013727,-0.536196430400779,2825
-1.09599213575382,NA,0.925705502777663,NA,NA
0.117172996148212,7.69984501370678,0.949662298492372,NA,2709
0.0631562997539686,8.14188210164403,0.977153419581112,1.15777393930725,NA
-0.525231725409974,9.08972613934334,0.973280136721971,0.468289995403712,5105
0.756113822314369,7.29225101270096,0.961724705609469,0.54224032258584,4168
0.113354686272542,NA,NA,-1.06912196748273,3641
1.13013971397268,NA,0.976183326181448,-0.156502706246836,2540
0.542025187880015,NA,NA,-1.29771537200813,NA
-0.267224041478388,10.7530437372722,NA,-1.39601313451768,NA
0.451086578171641,NA,0.959859551715188,-0.468054985234166,NA
-0.281466303642916,NA,0.98301383493654,0.801088663081268,3383
2.97530594422112,NA,NA,0.987807598854748,NA
-0.202987376026275,NA,0.959834647474576,0.867373197579809,3962
0.420838494566608,7.65136327073789,0.958876063286473,NA,4224
1.64292654406493,NA,0.94072153970249,-0.996311908948978,NA
-0.206932172724702,13.6762012893734,0.933280486109261,-0.379918933150721,2168
0.407527579701639,12.003039320491,0.919108960245525,NA,2650
-0.698540700671312,11.8359048271528,NA,0.472395115539146,3095
-0.609691813572721,NA,0.950563673157157,0.730513537612252,4983
0.565577755800364,NA,0.957468457268432,-1.25181795403834,2824
-0.47693528992012,12.2703561425885,NA,NA,NA
0.774135305458558,7.11181291875524,NA,NA,2623
-0.435943364919116,9.6514195592393,0.964318935986539,-0.623420151508888,NA
1.63248905924917,6.05013456663699,0.968031241205316,-1.21573404322625,1902
1.19978634986844,6.20755097889405,0.909136365296498,-0.946927272615404,2243
1.3652470773293,10.7683477757814,NA,NA,2791
0.618775880503123,8.09369702741662,0.92075317318945,0.297106691524138,3119
-1.29122963529759,8.34223084582893,0.889120794331487,1.08171196688145,4938
0.440841161980861,9.46906971164868,0.96729997125829,0.825846621995329,3445
-0.632696652320892,NA,0.947086726298185,-0.520829751112951,NA
-0.853356481838039,15.9130388059527,0.977720944065032,NA,2399
-0.708139914682594,9.04919249644021,0.971666980369824,0.139424141716799,2709
1.09813651969933,7.59019954259949,0.964876127745404,0.587304948112796,4311
-1.39027981245277,NA,0.928506031045319,-0.600551152617432,3207
-0.996100066840208,NA,NA,NA,2729
0.519892377779437,10.0166647810388,0.952206705852324,-0.221329804380061,2893
0.345338547434588,NA,0.962735379054029,-1.35508304467525,3665
