"x1","x2","x3","x4","x5"
-0.581639215326265,13.4571667705135,0.977856972330121,-1.26236029228925,2453
0.83548555264287,8.29342941717716,0.989636967461355,2.35811468884045,3118
-0.0222678136012981,7.81969215385406,0.953885943161367,1.88070698204353,4310
-1.1443395084954,8.50531976508083,0.971604433842716,2.35947802470152,2787
-0.703144129082658,12.8122478471553,0.966971427689392,0.759604793946059,3857
0.0426035677343939,11.795085864602,0.965251682212368,-0.406739325186562,2195
-0.998666724997423,15.2345533030171,0.979332115956321,-0.167115572156053,1432
0.618908568092791,12.9803773329612,0.98065092509438,-0.4833651524582,2644
1.33643741627277,7.39007114003973,0.910413841751941,0.645097205220833,3763
-0.687388796258329,17.7467710729558,0.991554531041464,0.132719090751589,2616
0.22255543346898,15.8014670720988,0.985946358950179,-0.11645805437164,1122
-1.61741030577954,10.0354962051949,0.95859142133557,0.267976571690041,2468
-1.78831348023705,13.5056089238584,0.978812536923956,-0.193793200689283,3162
0.0941685607570741,9.07834741388208,0.939528651796328,1.54565142829158,4244
0.522199385012642,10.4006773179541,0.967951799148399,-1.24865992330234,3488
-1.74196552826937,14.9220098660936,0.930488839078753,-0.640927182119161,2147
0.192358587040996,8.71132854139541,0.908175516263478,1.02493130291108,3400
0.279971668283009,10.245324760961,0.975211782912602,1.0473661566607,1731
-0.555539842837218,15.6942247834854,0.972110390114515,-2.29843262314568,1503
-0.0698738960891005,11.4196573696587,0.956369919788693,0.468320131397263,2256
0.799246346358441,8.98488466163678,0.960523113645859,1.40678318687816,1795
-0.868111637244913,9.45324493004353,0.965187042668286,-1.90566109669152,3084
0.178479382011031,11.9969896814776,0.951971278490907,1.06514774560638,4719
-0.394610958585278,11.2277396131789,0.956369919788693,-0.686292017670294,3491
-0.940968717191074,12.7118031659382,0.957866285915665,-0.758765069404462,2172
-0.999835836629617,11.6121681881757,0.976184629505244,1.06514774560638,2620
-0.299902339166216,9.82654313004582,0.975211782912602,0.248842981244051,3175
0.148249089097459,8.87339765340704,0.979659884104396,0.426041071662467,2744
1.19746849747786,8.56239805445042,0.947336020041834,0.0441534016001582,2500
0.299555096767153,12.0436834671842,0.982768664777049,-1.46314494968483,3040
-1.02419230285584,12.0396220026413,0.965199778084571,0.0295051364202515,3977
-0.470639640325144,9.41436312532292,0.965154566913231,-0.4552106984994,2396
1.89547468574195,6.01573721260683,0.917618298655171,1.45586141871623,7229
2.06135866867038,7.52412690824061,0.835885659270298,-0.612446729861409,3713
0.230037118656235,8.76058727653556,0.960413691902109,0.491073911233937,4885
0.578401800452392,14.7467115782611,0.980655938292523,-1.07557172214614,1757
-0.799589516958675,8.73200983901442,0.973401356652692,0.379329763303062,3703
1.68135125370755,6.90604504576868,0.966758258540993,1.21136033105395,4464
-1.98657639790226,10.2910683404995,0.983221209761263,-0.530318935888868,2027
0.906638115940463,9.25386670265995,0.972968773986907,1.76226964767958,3781
-0.342006139427824,9.00322007850158,0.91736399052857,0.920697904504893,3625
0.0989138949406877,7.67864915821284,0.989415284524913,2.35811468884045,2968
0.208097188084687,11.5757107522349,0.97859333545828,0.122207542125371,2783
0.0324196809130636,10.6177198970903,0.981735079001065,0.337842875157687,2383
-0.355791567185025,9.58767877338209,0.960677659583283,-0.960869426144197,1330
0.976569381987158,10.1021591735884,0.923559318468053,-1.13083813755153,2786
0.376006115528223,17.8260884382705,0.959456433356205,0.132719090751589,1837
0.803929883647008,6.70803177147466,0.932492796970731,2.76490220520754,2902
0.941845859279684,8.14702793840927,0.92167401347071,0.116188742911046,2975
-0.253327494763036,10.5855462782077,0.970762503105198,0.431099082021953,3601
-1.13653590589637,11.5231461249679,0.983163909135675,-0.592097586572259,2236
-0.230544115420539,8.71132854139541,0.965275008694364,0.32634833559822,3522
0.833803140271256,8.31854121572284,0.94577133625694,0.555688833131568,3141
0.289657300813163,9.82204220405554,0.962633249721245,0.255149263491972,1674
-1.65008117812833,10.3161607798421,0.983221209761263,-1.11664239591689,3601
-0.689102734635104,13.1650282679694,0.989521096867475,0.0565927194612143,1972
-0.351579223023371,8.58061329357001,0.935979137839479,1.24688975818124,4184
1.43539775132074,8.98269894241085,0.883294398787303,1.14594120249355,7229
0.257303515429684,10.748174860724,0.961473657905251,-0.000322698388260878,2872
0.408274967149107,7.33814657996731,0.986296282173651,1.29172343509073,2467
1.94536337573998,6.65337985185109,0.891457219553663,0.583344457526453,5453
-0.0845771956287401,10.5877613813734,0.962314089801086,0.151991038724515,3459
0.421429011326682,10.1790509399054,0.913043298989247,-1.44217928091082,4877
-0.604850478913092,8.54673342020179,0.981853010812492,-1.15421446924744,2161
1.48486443643339,9.5405689609029,0.868430660366793,-0.16283349210835,3960
-0.208052357858839,10.8054444048793,0.971912138833034,0.995018766431712,2559
1.77025754151238,8.41960162516138,0.915459242113392,-1.29949393590704,6236
-0.373776616882532,7.94081797112388,0.923670943288879,1.20407109702031,3840
-1.05783220528954,13.760245101037,0.942900041119317,-0.724147148852125,1718
0.0657926293986513,10.1021591735884,0.980276793966246,1.41517443670811,1883
-1.3098273681017,8.58767383517041,0.981305528692243,-0.162828173596863,1919
