x1,x2,x3,x4,x5
-1.1338629312450001,10.120748863105996,0.9709531718845491,-0.35144309337279,3142.97
1.0305800796718498,10.479552201102438,0.9802747940914829,0.08410356358084817,3217.0
0.956521085252354,7.238444641267161,0.948905636746874,-1.0902633879855843,1909.0
-1.8387712201456499,10.055450521702808,0.975074844627271,0.5597616608934954,3553.0
-0.25779106172054606,10.4467024812173,0.9585648593850398,-0.38293677263730197,3174.0
0.7231526716155809,10.0751640016909,0.9508735995293399,0.253650779265709,2491.0
1.43260491973756,7.274328997829059,0.9634752604458003,1.1134870164519,3104.0
-0.20783048467698603,10.009876878078591,0.9603974192098054,-0.11772611691743007,2990.0
0.46473980451658703,9.75440415445457,0.963293122500976,-0.9736450961487626,1886.0
-0.25596387918209,11.0838658930773,0.975431459122836,-0.6956676416598989,2522.0
-1.98822678966778,10.22197570060283,0.939606656708331,0.6424357468062348,4002.26
-0.9442309805660101,13.758515532454801,0.9739441741042242,-0.109620742390297,3265.0
-1.96898394383201,21.601432020658496,0.948387091633902,1.0558479157393001,2794.0
-0.251015468483555,10.5586399685061,0.9660775638778829,0.787993235950973,3630.0
3.3610578322549505,4.6770343811205395,0.9672937499897809,-0.661191252210709,2276.0
-2.05048493732903,10.138425818127677,0.9812239731007959,-1.02273283940863,3319.46
0.9912609944524879,8.4590333550937,0.9546184923341783,-0.8451157917340872,2342.0
-0.575639262303296,10.751998417835782,0.9590359176682682,0.676178562983336,3539.65
-0.8317060621948521,13.154931554254599,0.933475996063117,0.055352788573345,2136.0
-0.9424210584960849,7.9711560188810004,0.9614394129171505,-0.40826186409828996,3397.33
0.9342632624631999,7.90044338032284,0.9649760090194529,-0.588444351599437,2812.62
0.530542755883145,13.1759798690909,0.974261285527023,-0.015150263523483776,2864.0
-1.01793595733246,11.037644333947828,0.933610967109611,-0.030386101671503706,3046.0
0.885640377777443,11.144955831652,0.9807135772413871,-0.0804776994990592,2818.33
0.18900216975514003,7.356580980633559,0.9602458741367697,0.30130169331688,3252.52
-0.915028797484318,14.5221586861182,0.9726471427128929,2.46824166985258,4013.0
0.53175153863711,10.316806032459478,0.9484035318226931,-0.35267838441050176,2446.0
0.0226798683494901,13.3938099012753,0.964902798537504,-0.1992418891368547,2843.61
-0.42106144787435495,11.5545569667104,0.9580485700996738,-0.03660747262191566,3002.0
-0.9757108190001851,8.8168386966424,0.9584535313647919,-1.09338994972375,2990.0
1.92054728904468,9.029179305141039,0.9601077123244788,0.58088216548738,2824.01
0.12890098413927,7.349220677825951,0.969584283440527,1.0077026542956735,4039.0
-0.338760273116752,9.85011832332876,0.959381804668997,-0.832655993852721,2788.0
1.30700682148504,12.954681430806902,0.98716783831943,-0.1723093627551461,2632.0
1.1106307352194198,9.626276648602971,0.9542583888639122,-0.46942232227725306,2404.0
1.15682224585512,10.395771244054677,0.968526705015916,-0.5770856932716171,2958.0
-0.8624317356321249,9.38631125520331,0.9725581696956178,0.2944035557623075,3679.0
1.24848979627201,15.3241019543027,0.97733903706825,1.27275997001317,2172.0
0.278725053623445,8.229789761453,0.9611683327534358,-0.09926026313118452,3229.81
-0.0164713840623727,11.0928587654681,0.9765041942645691,2.6365157869356404,4512.42
0.0376619061083553,10.671572777185556,0.9794333008719929,-1.51608484748774,2401.0
0.17168135029558598,9.505563749801551,0.939626361852944,1.10015310198206,3502.56
1.5730076900424201,8.07079109617684,0.9593832210879013,0.844983097450873,3007.42
-0.28734024339958003,12.9793632506093,0.9657205471586802,0.8230093335256229,2796.0
-1.7219707074701203,13.6925713955015,0.954887452717859,0.0752922426890544,2661.0
-0.5336836356692739,13.0378837556733,0.9839459776451831,-0.60192634942462,3693.0
0.325722080195758,10.060786420466199,0.9643385022401529,0.6519569048176971,2977.0
0.739397483787307,10.6961492898751,0.9565062068320691,-0.785921645505319,2263.0
1.6178436784090098,7.1773300936774005,0.9576140499234685,0.500757377983147,3132.96
-0.0509483037469695,8.022169646426232,0.9587512857439581,0.12858542310937102,3975.0
-0.893914556227946,12.9862030370839,0.9358396437195692,-0.24133452803518202,2341.0
0.832760713240975,8.476080271630758,0.9558696356817574,-0.036213892593391785,3284.0
